job_id,job_title,company,location,job_description,experience,education,salary,job_type,extracted_skills,skill_count
100866,Product Manager,Quartz Data Systems,"Chennai, Tamil Nadu, India",We are looking for a motivated Product Manager to join our growing team. Responsibilities include: analyze product data to inform strategic decisions; communicate product strategy to stakeholders across the organization; work with engineering and design teams in an Agile environment using Jira. Requirements: familiarity with Agile methodologies and tools like Jira; strong data analysis and prioritization skills. We value continuous learning and provide support for career development.,Executive (12+ years),Master's Degree in Business Administration (MBA),"INR 1,600,000-2,800,000",Full-time,"['Jira', 'Agile']",2
100867,Frontend Developer,Quartz Data Systems,"Seattle, WA, USA","Join us as a Frontend Developer and help drive our team's success. Responsibilities include: build responsive, accessible user interfaces using React and TypeScript; optimize bundle size and performance using Webpack; write unit tests with Jest to ensure code reliability. Requirements: hands-on experience with React and modern frontend tooling; strong command of JavaScript, HTML, and CSS. We offer a collaborative environment and opportunities for professional growth.",Lead (8-12 years),"Master's Degree in Data Science, Statistics, or related field","EUR 35,000-55,000",Full-time,"['JavaScript', 'React']",2
100868,Supply Chain Coordinator,Orbital Systems,"Vancouver, Canada",Our company is hiring an experienced Supply Chain Coordinator to support key initiatives. Responsibilities include: coordinate inventory management and shipment tracking across warehouses; work with SAP to manage procurement and vendor management processes; support demand planning to optimize stock levels. Requirements: experience with vendor management and procurement; hands-on knowledge of SAP or similar ERP systems. We offer a collaborative environment and opportunities for professional growth.,Senior (5-8 years),"Master's Degree in Data Science, Statistics, or related field","USD 160,000-220,000",Internship,['SAP'],1
100869,Data Scientist,Delta Freight Solutions,"Austin, TX, USA",We are seeking a talented Data Scientist who is passionate about delivering results. Responsibilities include: create dashboards and visualizations to communicate findings to stakeholders; build and deploy machine learning models to solve business problems; collaborate with engineering teams to productionize models using TensorFlow or PyTorch. Requirements: familiarity with deep learning frameworks such as TensorFlow or PyTorch; strong proficiency in Python and SQL. This is a great opportunity to make an impact in a fast-paced environment.,Executive (12+ years),Bachelor's Degree,"GBP 28,000-45,000",Full-time,"['Python', 'SQL', 'TensorFlow', 'PyTorch', 'Machine Learning', 'Deep Learning']",6
100870,Financial Analyst,Cobalt Retail Group,"Sydney, Australia","Join us as a Financial Analyst and help drive our team's success. Responsibilities include: create dashboards in Power BI to track key financial metrics; use SQL to extract and analyze financial data from internal systems; build financial models to support budgeting and forecasting. Requirements: experience with forecasting, budgeting, and variance analysis; familiarity with SQL and Power BI for financial reporting. This role offers competitive benefits and a flexible work culture.",Junior (1-3 years),Master's Degree,"INR 400,000-800,000",Full-time,"['SQL', 'Power BI']",2
100871,Financial Analyst,Solstice Pharma,"Berlin, Germany","We are looking for a motivated Financial Analyst to join our growing team. Responsibilities include: build financial models to support budgeting and forecasting; prepare monthly financial reporting and variance analysis; ensure reporting complies with GAAP standards. Requirements: experience with forecasting, budgeting, and variance analysis; advanced Excel skills including financial modeling. We value continuous learning and provide support for career development.",Junior (1-3 years),Bachelor's Degree,"EUR 35,000-55,000",Contract,['Excel'],1
100872,Financial Analyst,Pinecrest Energy,"Amsterdam, Netherlands",Join us as a Financial Analyst and help drive our team's success. Responsibilities include: prepare monthly financial reporting and variance analysis; ensure reporting complies with GAAP standards; use SQL to extract and analyze financial data from internal systems. Requirements: understanding of GAAP and risk analysis principles; familiarity with SQL and Power BI for financial reporting. We value continuous learning and provide support for career development.,Mid level (3-5 years),Bachelor's Degree in Computer Science or related field,"EUR 55,000-90,000",Contract,"['SQL', 'Power BI']",2
100873,Human Resources Business Partner,Delta Freight Solutions,"Amsterdam, Netherlands",Join us as a Human Resources Business Partner and help drive our team's success. Responsibilities include: partner with department leaders on talent acquisition and workforce planning; ensure labor law compliance across all HR processes; support performance management cycles and compensation planning. Requirements: strong stakeholder management and communication skills; experience in talent acquisition and employee relations. We offer a collaborative environment and opportunities for professional growth.,Entry level (0-1 years),Diploma or equivalent professional certification,"INR 1,600,000-2,800,000",Contract,[],0
100874,Product Manager,Northgate Logistics,"Bengaluru, Karnataka, India",We are seeking a talented Product Manager who is passionate about delivering results. Responsibilities include: run A/B tests to validate product hypotheses; analyze product data to inform strategic decisions; communicate product strategy to stakeholders across the organization. Requirements: strong data analysis and prioritization skills; experience owning product strategy and roadmap planning. This role offers competitive benefits and a flexible work culture.,Mid level (3-5 years),High School Diploma,"USD 160,000-220,000",Full-time,[],0
100875,Digital Marketing Specialist,Fernwood Digital,"Amsterdam, Netherlands",We are looking for a motivated Digital Marketing Specialist to join our growing team. Responsibilities include: run A/B tests to optimize conversion rates on landing pages; plan and execute SEO strategies to improve organic search rankings; analyze campaign performance using Google Analytics. Requirements: familiarity with marketing automation tools such as HubSpot; hands-on experience running PPC advertising campaigns. We offer a collaborative environment and opportunities for professional growth.,Lead (8-12 years),Master's Degree in Business Administration (MBA),"INR 1,600,000-2,800,000",Full-time,[],0
100876,Data Scientist,Prism Media Group,"Manchester, United Kingdom",Our company is hiring an experienced Data Scientist to support key initiatives. Responsibilities include: create dashboards and visualizations to communicate findings to stakeholders; design and evaluate A/B tests to measure product impact; collaborate with engineering teams to productionize models using TensorFlow or PyTorch. Requirements: strong proficiency in Python and SQL; experience with data visualization tools like Tableau or Power BI. This is a great opportunity to make an impact in a fast-paced environment.,Mid level (3-5 years),High School Diploma,"USD 110,000-160,000",Full-time,"['Python', 'SQL', 'Power BI', 'Tableau', 'TensorFlow', 'PyTorch']",6
100877,Backend Software Engineer,Bramble Retailers,Singapore,"We are looking for a motivated Backend Software Engineer to join our growing team. Responsibilities include: set up CI/CD pipelines to automate testing and deployment; design and build scalable REST APIs using Java and Spring Boot; write clean, testable code and participate in code reviews using Git. Requirements: understanding of CI/CD pipelines and version control with Git; solid experience with Java and Spring Boot. We value continuous learning and provide support for career development.",Executive (12+ years),High School Diploma,"INR 800,000-1,600,000",Internship,"['Java', 'Git', 'CI/CD', 'Spring Boot']",4
100878,UX/UI Designer,BluePeak Technologies,"Hyderabad, Telangana, India",We are seeking a talented UX/UI Designer who is passionate about delivering results. Responsibilities include: collaborate with product and engineering teams on interaction design; ensure designs meet accessibility standards; create wireframes and interactive prototypes using Figma. Requirements: proficiency in Figma or Adobe XD; strong portfolio demonstrating wireframing and prototyping skills. We offer a collaborative environment and opportunities for professional growth.,Lead (8-12 years),Master's Degree,"EUR 55,000-90,000",Full-time,['Figma'],1
100879,Data Scientist,Riverside EdTech,"New York, NY, USA","Join us as a Data Scientist and help drive our team's success. Responsibilities include: build and deploy machine learning models to solve business problems; collaborate with engineering teams to productionize models using TensorFlow or PyTorch; analyze large datasets using Python and SQL to extract actionable insights. Requirements: hands-on experience with pandas, scikit-learn, and statistical modeling techniques; experience with data visualization tools like Tableau or Power BI. This is a great opportunity to make an impact in a fast-paced environment.",Senior (5-8 years),High School Diploma,"GBP 45,000-75,000",Full-time,"['Python', 'SQL', 'Power BI', 'Tableau', 'TensorFlow', 'PyTorch', 'Pandas', 'Scikit-learn', 'Machine Learning']",9
100880,Customer Support Specialist,Cobalt Retail Group,"Hyderabad, Telangana, India","Our company is hiring an experienced Customer Support Specialist to support key initiatives. Responsibilities include: maintain accurate records in the CRM software; build strong product knowledge to resolve issues efficiently; respond to customer inquiries via email, live chat, and ticketing systems like Zendesk. Requirements: familiarity with ticketing systems such as Zendesk; prior experience in customer service or technical support. We offer a collaborative environment and opportunities for professional growth.",Lead (8-12 years),"Master's Degree in Data Science, Statistics, or related field","INR 800,000-1,600,000",Full-time,[],0
100881,Business Analyst,Nimbus Analytics,"San Francisco, CA, USA",Our company is hiring an experienced Business Analyst to support key initiatives. Responsibilities include: gather and document business requirements from stakeholders; work closely with Agile teams to translate requirements into user stories; build reports and dashboards in Power BI to support decision-making. Requirements: strong SQL and Excel skills for data analysis; excellent stakeholder management and problem-solving skills. This role offers competitive benefits and a flexible work culture.,Lead (8-12 years),High School Diploma,"USD 45,000-75,000",Full-time,"['SQL', 'Power BI', 'Excel', 'Agile']",4
100882,Digital Marketing Specialist,BluePeak Technologies,"Seattle, WA, USA",Our company is hiring an experienced Digital Marketing Specialist to support key initiatives. Responsibilities include: run A/B tests to optimize conversion rates on landing pages; create engaging content for email marketing and social media channels; manage paid advertising campaigns across Google Ads and social media. Requirements: proven experience with SEO and Google Analytics; strong copywriting skills for content and email marketing. We offer a collaborative environment and opportunities for professional growth.,Executive (12+ years),Master's Degree,"INR 400,000-800,000",Full-time,[],0
100883,Backend Software Engineer,Skyline Software Labs,"Amsterdam, Netherlands","Join us as a Backend Software Engineer and help drive our team's success. Responsibilities include: write clean, testable code and participate in code reviews using Git; optimize PostgreSQL queries for performance at scale; set up CI/CD pipelines to automate testing and deployment. Requirements: experience working with AWS cloud services; understanding of CI/CD pipelines and version control with Git. This role offers competitive benefits and a flexible work culture.",Executive (12+ years),"Master's Degree in Data Science, Statistics, or related field","USD 160,000-220,000",Full-time,"['SQL', 'AWS', 'Git', 'CI/CD']",4
100884,Customer Support Specialist,Willowbrook Hospitality,"Austin, TX, USA",We are seeking a talented Customer Support Specialist who is passionate about delivering results. Responsibilities include: build strong product knowledge to resolve issues efficiently; handle escalation management for high-priority customer concerns; troubleshoot product issues and escalate complex cases when needed. Requirements: prior experience in customer service or technical support; experience using CRM software to track customer interactions. This role offers competitive benefits and a flexible work culture.,Lead (8-12 years),Bachelor's Degree,"USD 45,000-75,000",Full-time,[],0
100885,Customer Support Specialist,Northgate Logistics,"Chicago, IL, USA","Our company is hiring an experienced Customer Support Specialist to support key initiatives. Responsibilities include: respond to customer inquiries via email, live chat, and ticketing systems like Zendesk; troubleshoot product issues and escalate complex cases when needed; maintain accurate records in the CRM software. Requirements: experience using CRM software to track customer interactions; strong communication and conflict resolution skills. This is a great opportunity to make an impact in a fast-paced environment.",Junior (1-3 years),Bachelor's Degree,"INR 800,000-1,600,000",Part-time,[],0
100886,Backend Software Engineer,Nimbus Analytics,"Vancouver, Canada","Join us as a Backend Software Engineer and help drive our team's success. Responsibilities include: write clean, testable code and participate in code reviews using Git; design and build scalable REST APIs using Java and Spring Boot; set up CI/CD pipelines to automate testing and deployment. Requirements: experience working with AWS cloud services; understanding of CI/CD pipelines and version control with Git. This is a great opportunity to make an impact in a fast-paced environment.",Mid level (3-5 years),Master's Degree in Business Administration (MBA),"EUR 35,000-55,000",Contract,"['Java', 'AWS', 'Git', 'CI/CD', 'Spring Boot']",5
100887,Product Manager,Nimbus Analytics,"London, United Kingdom",Join us as a Product Manager and help drive our team's success. Responsibilities include: work with engineering and design teams in an Agile environment using Jira; analyze product data to inform strategic decisions; run A/B tests to validate product hypotheses. Requirements: experience owning product strategy and roadmap planning; strong data analysis and prioritization skills. We value continuous learning and provide support for career development.,Entry level (0-1 years),Master's Degree,"USD 160,000-220,000",Full-time,"['Jira', 'Agile']",2
100888,Data Scientist,Zenith Marketing House,"Boston, MA, USA","Our company is hiring an experienced Data Scientist to support key initiatives. Responsibilities include: build and deploy machine learning models to solve business problems; design and evaluate A/B tests to measure product impact; collaborate with engineering teams to productionize models using TensorFlow or PyTorch. Requirements: experience with data visualization tools like Tableau or Power BI; hands-on experience with pandas, scikit-learn, and statistical modeling techniques. We offer a collaborative environment and opportunities for professional growth.",Lead (8-12 years),"Master's Degree in Data Science, Statistics, or related field","INR 400,000-800,000",Internship,"['Power BI', 'Tableau', 'TensorFlow', 'PyTorch', 'Pandas', 'Scikit-learn', 'Machine Learning']",7
100889,Backend Software Engineer,Zenith Marketing House,"London, United Kingdom","Join us as a Backend Software Engineer and help drive our team's success. Responsibilities include: set up CI/CD pipelines to automate testing and deployment; write clean, testable code and participate in code reviews using Git; design and build scalable REST APIs using Java and Spring Boot. Requirements: understanding of CI/CD pipelines and version control with Git; practical knowledge of Docker and Kubernetes for containerized deployments. This role offers competitive benefits and a flexible work culture.",Executive (12+ years),Master's Degree in Business Administration (MBA),"GBP 45,000-75,000",Internship,"['Java', 'Kubernetes', 'Docker', 'Git', 'CI/CD', 'Spring Boot']",6
100890,Frontend Developer,Nova Payments Inc,"Mumbai, Maharashtra, India","Our company is hiring an experienced Frontend Developer to support key initiatives. Responsibilities include: optimize bundle size and performance using Webpack; manage application state using Redux; translate Figma designs into pixel-perfect HTML and CSS. Requirements: experience collaborating with designers using tools like Figma; strong command of JavaScript, HTML, and CSS. We value continuous learning and provide support for career development.",Executive (12+ years),Master's Degree in Business Administration (MBA),"USD 75,000-110,000",Full-time,"['JavaScript', 'Figma']",2
100891,Human Resources Business Partner,Skyline Software Labs,Remote,We are seeking a talented Human Resources Business Partner who is passionate about delivering results. Responsibilities include: ensure labor law compliance across all HR processes; handle employee relations issues and conflict resolution; manage the employee onboarding process end to end. Requirements: working knowledge of HRIS systems and performance management processes; understanding of labor law compliance requirements. This is a great opportunity to make an impact in a fast-paced environment.,Executive (12+ years),High School Diploma,"USD 75,000-110,000",Full-time,[],0
100892,Data Scientist,Silverline Consulting,"Mumbai, Maharashtra, India","Our company is hiring an experienced Data Scientist to support key initiatives. Responsibilities include: collaborate with engineering teams to productionize models using TensorFlow or PyTorch; build and deploy machine learning models to solve business problems; design and evaluate A/B tests to measure product impact. Requirements: strong proficiency in Python and SQL; hands-on experience with pandas, scikit-learn, and statistical modeling techniques. We value continuous learning and provide support for career development.",Mid level (3-5 years),Diploma or equivalent professional certification,"EUR 55,000-90,000",Full-time,"['Python', 'SQL', 'TensorFlow', 'PyTorch', 'Pandas', 'Scikit-learn', 'Machine Learning']",7
100893,Backend Software Engineer,Silverline Consulting,"Delhi, India",Our company is hiring an experienced Backend Software Engineer to support key initiatives. Responsibilities include: develop and maintain microservices deployed on Kubernetes; optimize PostgreSQL queries for performance at scale; design and build scalable REST APIs using Java and Spring Boot. Requirements: solid experience with Java and Spring Boot; understanding of CI/CD pipelines and version control with Git. We offer a collaborative environment and opportunities for professional growth.,Mid level (3-5 years),Master's Degree in Business Administration (MBA),"GBP 28,000-45,000",Full-time,"['SQL', 'Java', 'Kubernetes', 'Git', 'CI/CD', 'Spring Boot']",6
100894,Supply Chain Coordinator,BluePeak Technologies,"Delhi, India",Our company is hiring an experienced Supply Chain Coordinator to support key initiatives. Responsibilities include: coordinate inventory management and shipment tracking across warehouses; support demand planning to optimize stock levels; work with SAP to manage procurement and vendor management processes. Requirements: experience in logistics coordination and inventory management; strong Excel skills for demand planning and cost analysis. We value continuous learning and provide support for career development.,Senior (5-8 years),"Master's Degree in Data Science, Statistics, or related field","USD 45,000-75,000",Full-time,"['Excel', 'SAP']",2
100895,Customer Support Specialist,Quartz Data Systems,"Bengaluru, Karnataka, India","Join us as a Customer Support Specialist and help drive our team's success. Responsibilities include: respond to customer inquiries via email, live chat, and ticketing systems like Zendesk; handle escalation management for high-priority customer concerns; build strong product knowledge to resolve issues efficiently. Requirements: familiarity with ticketing systems such as Zendesk; experience using CRM software to track customer interactions. We value continuous learning and provide support for career development.",Mid level (3-5 years),Bachelor's Degree,"USD 75,000-110,000",Full-time,[],0
100896,Supply Chain Coordinator,Lumen Insurance,"Pune, Maharashtra, India",We are seeking a talented Supply Chain Coordinator who is passionate about delivering results. Responsibilities include: communicate with logistics partners to ensure timely deliveries; support demand planning to optimize stock levels; work with SAP to manage procurement and vendor management processes. Requirements: experience with vendor management and procurement; strong Excel skills for demand planning and cost analysis. We value continuous learning and provide support for career development.,Mid level (3-5 years),Bachelor's Degree in Computer Science or related field,"USD 45,000-75,000",Full-time,"['Excel', 'SAP']",2
100897,Product Manager,Harbor & Co,"Dubai, UAE",Our company is hiring an experienced Product Manager to support key initiatives. Responsibilities include: communicate product strategy to stakeholders across the organization; own the product roadmap and prioritize features based on user research; analyze product data to inform strategic decisions. Requirements: familiarity with Agile methodologies and tools like Jira; excellent stakeholder management and cross-functional leadership abilities. We value continuous learning and provide support for career development.,Mid level (3-5 years),High School Diploma,"INR 400,000-800,000",Full-time,"['Jira', 'Agile']",2
100898,DevOps Engineer,Cascade Cloud Inc,Singapore,We are looking for a motivated DevOps Engineer to join our growing team. Responsibilities include: manage cloud infrastructure on AWS using Terraform; build and maintain CI/CD pipelines with Jenkins; containerize applications using Docker and orchestrate them with Kubernetes. Requirements: familiarity with monitoring and logging tools; experience building CI/CD pipelines and automation scripts in Python. We offer a collaborative environment and opportunities for professional growth.,Executive (12+ years),Bachelor's Degree in Computer Science or related field,"INR 1,600,000-2,800,000",Full-time,"['Python', 'AWS', 'Kubernetes', 'Docker', 'CI/CD']",5
100899,Customer Support Specialist,Bramble Retailers,"Bengaluru, Karnataka, India","We are seeking a talented Customer Support Specialist who is passionate about delivering results. Responsibilities include: troubleshoot product issues and escalate complex cases when needed; maintain accurate records in the CRM software; respond to customer inquiries via email, live chat, and ticketing systems like Zendesk. Requirements: strong communication and conflict resolution skills; prior experience in customer service or technical support. We value continuous learning and provide support for career development.",Executive (12+ years),Diploma or equivalent professional certification,"INR 800,000-1,600,000",Full-time,[],0
100900,DevOps Engineer,Silverline Consulting,"Seattle, WA, USA","Join us as a DevOps Engineer and help drive our team's success. Responsibilities include: containerize applications using Docker and orchestrate them with Kubernetes; manage cloud infrastructure on AWS using Terraform; build and maintain CI/CD pipelines with Jenkins. Requirements: strong experience with AWS and infrastructure-as-code tools like Terraform; hands-on knowledge of Docker, Kubernetes, and Linux administration. This is a great opportunity to make an impact in a fast-paced environment.",Entry level (0-1 years),Master's Degree,"GBP 28,000-45,000",Part-time,"['AWS', 'Kubernetes', 'Docker', 'CI/CD']",4
100901,Business Analyst,Northgate Logistics,"Toronto, Canada",Our company is hiring an experienced Business Analyst to support key initiatives. Responsibilities include: build reports and dashboards in Power BI to support decision-making; analyze data using SQL and Excel to identify process improvements; create process maps to visualize current and future state workflows. Requirements: familiarity with Agile delivery and documentation practices; strong SQL and Excel skills for data analysis. We value continuous learning and provide support for career development.,Junior (1-3 years),Bachelor's Degree in Computer Science or related field,"GBP 45,000-75,000",Contract,"['SQL', 'Power BI', 'Excel', 'Agile']",4
100902,Human Resources Business Partner,Orbital Systems,"Pune, Maharashtra, India",Join us as a Human Resources Business Partner and help drive our team's success. Responsibilities include: manage the employee onboarding process end to end; ensure labor law compliance across all HR processes; support performance management cycles and compensation planning. Requirements: experience in talent acquisition and employee relations; understanding of labor law compliance requirements. We offer a collaborative environment and opportunities for professional growth.,Lead (8-12 years),Bachelor's Degree in Computer Science or related field,"EUR 35,000-55,000",Full-time,[],0
100903,Financial Analyst,Skyline Software Labs,"Amsterdam, Netherlands","We are looking for a motivated Financial Analyst to join our growing team. Responsibilities include: create dashboards in Power BI to track key financial metrics; build financial models to support budgeting and forecasting; use SQL to extract and analyze financial data from internal systems. Requirements: experience with forecasting, budgeting, and variance analysis; advanced Excel skills including financial modeling. This role offers competitive benefits and a flexible work culture.",Senior (5-8 years),Bachelor's Degree,"USD 110,000-160,000",Part-time,"['SQL', 'Power BI', 'Excel']",3
100904,Customer Support Specialist,Granite Construction Group,"Berlin, Germany",Join us as a Customer Support Specialist and help drive our team's success. Responsibilities include: handle escalation management for high-priority customer concerns; troubleshoot product issues and escalate complex cases when needed; maintain accurate records in the CRM software. Requirements: strong communication and conflict resolution skills; prior experience in customer service or technical support. We value continuous learning and provide support for career development.,Senior (5-8 years),"Master's Degree in Data Science, Statistics, or related field","USD 110,000-160,000",Internship,[],0
100905,Human Resources Business Partner,Pinecrest Energy,"Dubai, UAE",We are seeking a talented Human Resources Business Partner who is passionate about delivering results. Responsibilities include: support performance management cycles and compensation planning; ensure labor law compliance across all HR processes; handle employee relations issues and conflict resolution. Requirements: understanding of labor law compliance requirements; strong stakeholder management and communication skills. This is a great opportunity to make an impact in a fast-paced environment.,Executive (12+ years),High School Diploma,"USD 75,000-110,000",Full-time,[],0
100906,Digital Marketing Specialist,Riverside EdTech,"Vancouver, Canada",We are looking for a motivated Digital Marketing Specialist to join our growing team. Responsibilities include: manage paid advertising campaigns across Google Ads and social media; plan and execute SEO strategies to improve organic search rankings; analyze campaign performance using Google Analytics. Requirements: strong copywriting skills for content and email marketing; familiarity with marketing automation tools such as HubSpot. This is a great opportunity to make an impact in a fast-paced environment.,Executive (12+ years),Bachelor's Degree in Computer Science or related field,"EUR 35,000-55,000",Part-time,[],0
100907,Financial Analyst,Prism Media Group,"Toronto, Canada",Our company is hiring an experienced Financial Analyst to support key initiatives. Responsibilities include: use SQL to extract and analyze financial data from internal systems; create dashboards in Power BI to track key financial metrics; prepare monthly financial reporting and variance analysis. Requirements: advanced Excel skills including financial modeling; familiarity with SQL and Power BI for financial reporting. This is a great opportunity to make an impact in a fast-paced environment.,Executive (12+ years),Master's Degree in Business Administration (MBA),"USD 75,000-110,000",Full-time,"['SQL', 'Power BI', 'Excel']",3
100908,Digital Marketing Specialist,Prism Media Group,"London, United Kingdom",Our company is hiring an experienced Digital Marketing Specialist to support key initiatives. Responsibilities include: create engaging content for email marketing and social media channels; analyze campaign performance using Google Analytics; run A/B tests to optimize conversion rates on landing pages. Requirements: strong copywriting skills for content and email marketing; proven experience with SEO and Google Analytics. We value continuous learning and provide support for career development.,Junior (1-3 years),Bachelor's Degree in Computer Science or related field,"USD 45,000-75,000",Full-time,[],0
100909,Digital Marketing Specialist,Meridian Health Solutions,"Hyderabad, Telangana, India",Our company is hiring an experienced Digital Marketing Specialist to support key initiatives. Responsibilities include: analyze campaign performance using Google Analytics; run A/B tests to optimize conversion rates on landing pages; create engaging content for email marketing and social media channels. Requirements: proven experience with SEO and Google Analytics; familiarity with marketing automation tools such as HubSpot. We value continuous learning and provide support for career development.,Senior (5-8 years),Diploma or equivalent professional certification,"USD 160,000-220,000",Full-time,[],0
100910,Frontend Developer,Orbital Systems,"New York, NY, USA","We are looking for a motivated Frontend Developer to join our growing team. Responsibilities include: optimize bundle size and performance using Webpack; translate Figma designs into pixel-perfect HTML and CSS; build responsive, accessible user interfaces using React and TypeScript. Requirements: experience collaborating with designers using tools like Figma; strong command of JavaScript, HTML, and CSS. We value continuous learning and provide support for career development.",Lead (8-12 years),Bachelor's Degree in Computer Science or related field,"USD 45,000-75,000",Full-time,"['JavaScript', 'React', 'Figma']",3
100911,DevOps Engineer,Harbor & Co,Singapore,"We are seeking a talented DevOps Engineer who is passionate about delivering results. Responsibilities include: manage cloud infrastructure on AWS using Terraform; set up monitoring and alerting to ensure system reliability; build and maintain CI/CD pipelines with Jenkins. Requirements: familiarity with monitoring and logging tools; hands-on knowledge of Docker, Kubernetes, and Linux administration. We value continuous learning and provide support for career development.",Senior (5-8 years),Bachelor's Degree in Computer Science or related field,"GBP 28,000-45,000",Full-time,"['AWS', 'Kubernetes', 'Docker', 'CI/CD']",4
100912,Backend Software Engineer,Granite Construction Group,"Chennai, Tamil Nadu, India",We are looking for a motivated Backend Software Engineer to join our growing team. Responsibilities include: develop and maintain microservices deployed on Kubernetes; design and build scalable REST APIs using Java and Spring Boot; optimize PostgreSQL queries for performance at scale. Requirements: practical knowledge of Docker and Kubernetes for containerized deployments; experience working with AWS cloud services. We value continuous learning and provide support for career development.,Executive (12+ years),Bachelor's Degree,"INR 800,000-1,600,000",Temporary,"['SQL', 'Java', 'AWS', 'Kubernetes', 'Docker', 'Spring Boot']",6
100913,Digital Marketing Specialist,Silverline Consulting,"Sydney, Australia",We are looking for a motivated Digital Marketing Specialist to join our growing team. Responsibilities include: create engaging content for email marketing and social media channels; plan and execute SEO strategies to improve organic search rankings; analyze campaign performance using Google Analytics. Requirements: strong copywriting skills for content and email marketing; proven experience with SEO and Google Analytics. We offer a collaborative environment and opportunities for professional growth.,Executive (12+ years),Bachelor's Degree,"INR 800,000-1,600,000",Part-time,[],0
100914,Supply Chain Coordinator,Crestview Realty,"Mumbai, Maharashtra, India",Our company is hiring an experienced Supply Chain Coordinator to support key initiatives. Responsibilities include: support demand planning to optimize stock levels; identify opportunities for process improvement and cost analysis; coordinate inventory management and shipment tracking across warehouses. Requirements: experience with vendor management and procurement; experience in logistics coordination and inventory management. This is a great opportunity to make an impact in a fast-paced environment.,Lead (8-12 years),PhD or equivalent research experience,"USD 160,000-220,000",Full-time,[],0
100915,Digital Marketing Specialist,Cobalt Retail Group,"New York, NY, USA",Join us as a Digital Marketing Specialist and help drive our team's success. Responsibilities include: plan and execute SEO strategies to improve organic search rankings; create engaging content for email marketing and social media channels; analyze campaign performance using Google Analytics. Requirements: hands-on experience running PPC advertising campaigns; strong copywriting skills for content and email marketing. This role offers competitive benefits and a flexible work culture.,Entry level (0-1 years),Master's Degree,"USD 45,000-75,000",Full-time,[],0
100916,Data Scientist,Lumen Insurance,"Austin, TX, USA","We are seeking a talented Data Scientist who is passionate about delivering results. Responsibilities include: collaborate with engineering teams to productionize models using TensorFlow or PyTorch; analyze large datasets using Python and SQL to extract actionable insights; create dashboards and visualizations to communicate findings to stakeholders. Requirements: hands-on experience with pandas, scikit-learn, and statistical modeling techniques; experience with data visualization tools like Tableau or Power BI. This is a great opportunity to make an impact in a fast-paced environment.",Executive (12+ years),Master's Degree,"EUR 55,000-90,000",Full-time,"['Python', 'SQL', 'Power BI', 'Tableau', 'TensorFlow', 'PyTorch', 'Pandas', 'Scikit-learn']",8
100917,Product Manager,Bramble Retailers,"Sydney, Australia",We are looking for a motivated Product Manager to join our growing team. Responsibilities include: work with engineering and design teams in an Agile environment using Jira; own the product roadmap and prioritize features based on user research; communicate product strategy to stakeholders across the organization. Requirements: excellent stakeholder management and cross-functional leadership abilities; familiarity with Agile methodologies and tools like Jira. We value continuous learning and provide support for career development.,Mid level (3-5 years),Diploma or equivalent professional certification,"INR 400,000-800,000",Full-time,"['Jira', 'Agile']",2
100918,DevOps Engineer,Amber Foods Co,"Manchester, United Kingdom","We are looking for a motivated DevOps Engineer to join our growing team. Responsibilities include: containerize applications using Docker and orchestrate them with Kubernetes; automate configuration management with Ansible; set up monitoring and alerting to ensure system reliability. Requirements: hands-on knowledge of Docker, Kubernetes, and Linux administration; familiarity with monitoring and logging tools. This is a great opportunity to make an impact in a fast-paced environment.",Senior (5-8 years),"Master's Degree in Data Science, Statistics, or related field","EUR 55,000-90,000",Full-time,"['Kubernetes', 'Docker']",2
100919,Business Analyst,Lumen Insurance,Remote,Our company is hiring an experienced Business Analyst to support key initiatives. Responsibilities include: build reports and dashboards in Power BI to support decision-making; gather and document business requirements from stakeholders; create process maps to visualize current and future state workflows. Requirements: familiarity with Agile delivery and documentation practices; strong SQL and Excel skills for data analysis. We value continuous learning and provide support for career development.,Mid level (3-5 years),Master's Degree in Business Administration (MBA),"GBP 45,000-75,000",Full-time,"['SQL', 'Power BI', 'Excel', 'Agile']",4
100920,Financial Analyst,Cascade Cloud Inc,"Toronto, Canada","Join us as a Financial Analyst and help drive our team's success. Responsibilities include: prepare monthly financial reporting and variance analysis; use SQL to extract and analyze financial data from internal systems; create dashboards in Power BI to track key financial metrics. Requirements: advanced Excel skills including financial modeling; experience with forecasting, budgeting, and variance analysis. This is a great opportunity to make an impact in a fast-paced environment.",Mid level (3-5 years),High School Diploma,"INR 400,000-800,000",Full-time,"['SQL', 'Power BI', 'Excel']",3
100921,Financial Analyst,Northgate Logistics,Singapore,We are looking for a motivated Financial Analyst to join our growing team. Responsibilities include: ensure reporting complies with GAAP standards; use SQL to extract and analyze financial data from internal systems; build financial models to support budgeting and forecasting. Requirements: advanced Excel skills including financial modeling; familiarity with SQL and Power BI for financial reporting. We offer a collaborative environment and opportunities for professional growth.,Lead (8-12 years),Master's Degree,"EUR 55,000-90,000",Contract,"['SQL', 'Power BI', 'Excel']",3
